transaction_id,transaction_date,transaction_timestamp,channel,store_id,customer_id,session_id,device_type,utm_source,product_id,category,product_name,quantity,unit_price,total_amount,payment_method,is_returned
TXN-0000162,2025-12-01,2025-12-01T14:08:56,online,,CUST-069330,87c9bbc5,desktop,facebook,photo_video_016,photo_video,Photo Video Model 16,1,42388.18,42388.18,card_online,False
TXN-0000163,2025-10-19,2025-10-19T16:28:48,online,,CUST-144142,ebfb8e43,mobile,affiliate,kitchen_007,kitchen,Kitchen Model 7,2,3860.88,7721.76,installment,False
TXN-0000164,2025-02-19,2025-02-19T13:48:09,offline,26,CUST-105222,,,,accessories_012,accessories,Accessories Model 12,2,27979.03,55958.06,card_pos,False
TXN-0000165,2025-03-12,2025-03-12T17:57:32,offline,18,CUST-160713,,,,wearables_011,wearables,Wearables Model 11,3,22957.03,68871.09,cash,False
TXN-0000166,2025-11-12,2025-11-12T16:34:31,online,,CUST-185792,ce442a0d,desktop,direct,wearables_027,wearables,Wearables Model 27,2,25463.29,50926.58,card_online,False
TXN-0000167,2025-02-26,2025-02-26T18:01:38,online,,CUST-124411,7962d483,mobile,organic,accessories_019,accessories,Accessories Model 19,3,43629.54,130888.62,cash,False
TXN-0000168,2025-04-27,2025-04-27T19:39:49,online,,CUST-099665,4786ba5e,mobile,organic,wearables_002,wearables,Wearables Model 2,1,26305.77,26305.77,card_online,False
TXN-0000169,2025-02-26,2025-02-26T19:13:26,online,,CUST-131549,be209292,desktop,email,tv_001,tv,Tv Model 1,2,7740.28,15480.56,card_pos,False
TXN-0000170,2025-02-01,2025-02-01T18:30:33,online,,CUST-098783,0626f7aa,mobile,google,wearables_005,wearables,Wearables Model 5,3,16386.47,49159.41,cash,False
TXN-0000171,2025-07-01,2025-07-01T19:16:39,offline,62,CUST-064624,,,,photo_video_025,photo_video,Photo Video Model 25,3,32235.79,96707.37,cash,False
TXN-0000172,2025-04-26,2025-04-26T15:20:30,online,,CUST-091437,63a4297c,desktop,email,audio_025,audio,Audio Model 25,1,34572.95,34572.95,card_pos,False
TXN-0000173,2025-10-21,2025-10-21T20:51:09,online,,CUST-076141,6460d0f0,mobile,affiliate,photo_video_018,photo_video,Photo Video Model 18,2,40954.20,81908.40,card_online,False
TXN-0000174,2025-12-02,2025-12-02T12:59:35,online,,CUST-182498,d5dd0042,mobile,google,audio_024,audio,Audio Model 24,1,41430.99,41430.99,card_pos,False
TXN-0000175,2025-01-26,2025-01-26T09:26:21,online,,CUST-188052,87dfa02f,mobile,organic,photo_video_029,photo_video,Photo Video Model 29,3,11794.26,35382.78,card_online,False
TXN-0000176,2025-03-22,2025-03-22T11:48:18,marketplace,,CUST-084193,67ba4311,mobile,,accessories_021,accessories,Accessories Model 21,2,23975.94,47951.88,card_online,False
TXN-0000177,2025-11-30,2025-11-30T08:58:58,online,,CUST-045893,0317351a,mobile,facebook,climate_008,climate,Climate Model 8,3,42545.59,127636.77,cash,False
TXN-0000178,2025-07-23,2025-07-23T12:56:02,online,,CUST-002430,1967ad28,mobile,organic,networking_016,networking,Networking Model 16,3,48113.14,144339.42,cash,False
TXN-0000179,2025-08-21,2025-08-21T15:17:12,online,,CUST-029530,018011dd,mobile,organic,photo_video_018,photo_video,Photo Video Model 18,1,42581.77,42581.77,installment,False
TXN-0000180,2025-01-08,2025-01-08T11:11:39,offline,82,CUST-112120,,,,wearables_011,wearables,Wearables Model 11,3,33784.18,101352.54,cash,False
TXN-0000181,2025-12-09,2025-12-09T11:00:16,marketplace,,CUST-100552,4b1a85f1,mobile,,laptops_006,laptops,Laptops Model 6,2,16314.36,32628.72,card_pos,False
TXN-0000182,2025-06-04,2025-06-04T19:15:03,online,,CUST-175057,e2bda483,mobile,google,climate_024,climate,Climate Model 24,2,32752.43,65504.86,card_online,False
TXN-0000183,2025-12-27,2025-12-27T12:23:39,offline,29,CUST-035015,,,,networking_010,networking,Networking Model 10,3,45822.29,137466.87,installment,False
TXN-0000184,2026-01-18,2026-01-18T20:34:51,online,,CUST-174089,4e4bb279,desktop,facebook,climate_012,climate,Climate Model 12,3,45656.29,136968.87,installment,False
TXN-0000185,2026-02-08,2026-02-08T17:07:03,online,,CUST-143563,a1479295,tablet,google,laptops_017,laptops,Laptops Model 17,3,18215.89,54647.67,installment,False
TXN-0000186,2025-09-24,2025-09-24T09:57:32,offline,58,CUST-118865,,,,home_appliances_004,home_appliances,Home Appliances Model 4,3,29239.75,87719.25,card_pos,False
TXN-0000187,2025-08-22,2025-08-22T19:01:25,online,,CUST-066705,44522c05,desktop,organic,climate_002,climate,Climate Model 2,3,40383.38,121150.14,installment,False
TXN-0000188,2025-06-26,2025-06-26T09:59:30,online,,CUST-008320,97d23aa1,mobile,google,wearables_003,wearables,Wearables Model 3,1,46741.22,46741.22,card_online,False
TXN-0000189,2026-01-09,2026-01-09T14:24:05,online,,CUST-178974,1c57317a,tablet,email,photo_video_014,photo_video,Photo Video Model 14,2,22536.15,45072.30,card_online,False
TXN-0000190,2025-03-02,2025-03-02T11:53:00,online,,CUST-198228,975701e1,mobile,google,tablets_018,tablets,Tablets Model 18,1,36446.34,36446.34,installment,False
TXN-0000191,2025-09-30,2025-09-30T12:12:59,online,,CUST-190061,d9a8d343,desktop,google,accessories_027,accessories,Accessories Model 27,2,17437.75,34875.50,installment,False
TXN-0000192,2025-01-09,2025-01-09T17:43:45,online,,CUST-012761,69b71451,mobile,google,tv_007,tv,Tv Model 7,3,1871.10,5613.30,card_online,False
TXN-0000193,2026-01-22,2026-01-22T11:52:58,online,,CUST-191763,6c506ce5,desktop,direct,storage_025,storage,Storage Model 25,3,49674.48,149023.44,card_pos,False
TXN-0000194,2025-05-02,2025-05-02T14:19:17,online,,CUST-015980,e94c3f97,desktop,direct,audio_029,audio,Audio Model 29,3,26157.30,78471.90,card_pos,False
TXN-0000195,2025-12-14,2025-12-14T18:24:50,online,,CUST-137485,2b37227b,mobile,direct,accessories_018,accessories,Accessories Model 18,2,47090.00,94180.00,card_online,False
TXN-0000196,2026-01-22,2026-01-22T19:09:51,online,,CUST-121380,a4ec738d,tablet,direct,kitchen_016,kitchen,Kitchen Model 16,1,15175.67,15175.67,cash,False
TXN-0000197,2025-03-10,2025-03-10T15:54:23,online,,CUST-024239,3f521201,mobile,facebook,accessories_008,accessories,Accessories Model 8,2,32404.95,64809.90,card_online,False
TXN-0000198,2025-11-06,2025-11-06T17:46:42,offline,72,CUST-054760,,,,climate_002,climate,Climate Model 2,1,40270.60,40270.60,cash,False
TXN-0000199,2025-01-08,2025-01-08T20:30:58,online,,CUST-063595,897c7910,desktop,organic,tv_030,tv,Tv Model 30,3,6041.35,18124.05,card_online,False
TXN-0000200,2025-06-14,2025-06-14T12:16:23,online,,CUST-134432,e07343c2,desktop,direct,networking_010,networking,Networking Model 10,3,32505.32,97515.96,card_pos,False
TXN-0000201,2026-01-25,2026-01-25T08:36:55,marketplace,,CUST-058006,27f32b47,desktop,,storage_011,storage,Storage Model 11,2,15782.52,31565.04,card_online,False
TXN-0000202,2025-10-27,2025-10-27T11:24:36,online,,CUST-064417,e336e36b,mobile,organic,climate_024,climate,Climate Model 24,1,9969.35,9969.35,installment,False
TXN-0000203,2026-02-25,2026-02-25T19:50:22,online,,CUST-044372,abe7755e,mobile,direct,home_appliances_024,home_appliances,Home Appliances Model 24,2,23148.28,46296.56,card_online,False
TXN-0000204,2025-11-25,2025-11-25T18:03:48,online,,CUST-001674,53e67349,mobile,facebook,smartphones_017,smartphones,Smartphones Model 17,1,47269.37,47269.37,card_online,False
TXN-0000205,2025-01-05,2025-01-05T18:59:39,online,,CUST-126670,3b61dafc,desktop,google,tv_017,tv,Tv Model 17,1,30967.19,30967.19,installment,False
TXN-0000206,2025-01-09,2025-01-09T21:44:43,online,,CUST-112873,9dbb71f4,desktop,email,kitchen_024,kitchen,Kitchen Model 24,2,1052.70,2105.40,card_online,False
TXN-0000207,2025-03-18,2025-03-18T12:50:25,online,,CUST-020715,8e27c4aa,mobile,direct,tv_007,tv,Tv Model 7,2,40796.68,81593.36,installment,False
TXN-0000208,2025-04-26,2025-04-26T21:41:48,offline,5,,,,,audio_022,audio,Audio Model 22,1,32755.04,32755.04,installment,False
TXN-0000209,2025-09-01,2025-09-01T21:27:41,online,,CUST-086841,7ca135d6,desktop,facebook,smartphones_021,smartphones,Smartphones Model 21,1,4316.77,4316.77,card_online,False
TXN-0000210,2025-01-22,2025-01-22T15:17:02,marketplace,,CUST-019490,a161a10d,desktop,,tv_007,tv,Tv Model 7,3,44399.20,133197.60,card_online,False
TXN-0000211,2025-12-03,2025-12-03T11:37:09,marketplace,,CUST-197199,b4e9afed,desktop,,smartphones_006,smartphones,Smartphones Model 6,2,978.77,1957.54,card_pos,False
TXN-0000212,2025-06-03,2025-06-03T16:21:24,online,,CUST-198079,f18ecc52,desktop,facebook,tablets_019,tablets,Tablets Model 19,2,33915.34,67830.68,installment,False
TXN-0000213,2026-01-17,2026-01-17T13:38:49,online,,CUST-160922,3bc24473,tablet,direct,gaming_002,gaming,Gaming Model 2,1,41965.00,41965.00,card_pos,True
TXN-0000214,2025-05-20,2025-05-20T14:27:11,online,,CUST-178178,8b668f82,desktop,direct,networking_015,networking,Networking Model 15,2,27740.28,55480.56,card_pos,False
TXN-0000215,2025-05-07,2025-05-07T20:40:09,online,,CUST-193897,5cb88203,mobile,direct,wearables_003,wearables,Wearables Model 3,1,19123.00,19123.00,card_online,False
TXN-0000216,2025-08-16,2025-08-16T14:28:35,online,,CUST-145422,921f4eab,mobile,google,gaming_025,gaming,Gaming Model 25,1,4546.40,4546.40,card_online,False
TXN-0000217,2025-11-02,2025-11-02T14:24:49,online,,CUST-022204,a511895f,desktop,direct,climate_026,climate,Climate Model 26,2,813.56,1627.12,cash,False
TXN-0000218,2025-09-24,2025-09-24T12:31:09,online,,CUST-016586,7a341905,mobile,google,tablets_022,tablets,Tablets Model 22,1,13591.16,13591.16,card_online,False
TXN-0000219,2025-07-04,2025-07-04T11:29:06,offline,18,CUST-103729,,,,audio_008,audio,Audio Model 8,2,29770.56,59541.12,cash,False
TXN-0000220,2025-07-14,2025-07-14T21:55:41,online,,CUST-155817,6ee902d3,mobile,google,networking_028,networking,Networking Model 28,2,21643.69,43287.38,cash,False
TXN-0000221,2025-06-10,2025-06-10T18:31:36,marketplace,,CUST-063551,7a297620,mobile,,tablets_013,tablets,Tablets Model 13,2,36795.74,73591.48,card_online,False
TXN-0000222,2025-07-06,2025-07-06T10:43:49,online,,CUST-144206,d08083cf,mobile,organic,laptops_030,laptops,Laptops Model 30,3,49862.79,149588.37,cash,False
TXN-0000223,2026-02-13,2026-02-13T10:40:19,offline,31,CUST-040408,,,,audio_027,audio,Audio Model 27,2,33713.29,67426.58,installment,False
TXN-0000224,2025-02-07,2025-02-07T21:44:26,online,,CUST-142514,a1b19c38,mobile,affiliate,home_appliances_020,home_appliances,Home Appliances Model 20,2,26810.50,53621.00,card_pos,False
TXN-0000225,2025-11-01,2025-11-01T13:10:41,online,,CUST-160610,ff9d3533,mobile,affiliate,photo_video_030,photo_video,Photo Video Model 30,1,32947.56,32947.56,installment,False
TXN-0000226,2026-01-21,2026-01-21T11:32:47,online,,CUST-136000,f11d4db4,desktop,organic,gaming_026,gaming,Gaming Model 26,1,5109.61,5109.61,card_online,False
TXN-0000227,2025-08-26,2025-08-26T08:30:06,online,,CUST-077446,c9406a07,mobile,affiliate,networking_022,networking,Networking Model 22,3,7706.10,23118.30,card_online,False
TXN-0000228,2025-03-14,2025-03-14T13:30:06,online,,CUST-114863,0d41e77b,desktop,direct,gaming_010,gaming,Gaming Model 10,1,26150.52,26150.52,card_online,False
TXN-0000229,2025-12-30,2025-12-30T20:10:59,offline,95,CUST-045732,,,,laptops_001,laptops,Laptops Model 1,3,5645.26,16935.78,card_pos,False
TXN-0000230,2025-08-07,2025-08-07T18:42:27,offline,51,,,,,home_appliances_008,home_appliances,Home Appliances Model 8,3,9384.70,28154.10,card_pos,False
TXN-0000231,2025-08-08,2025-08-08T19:51:50,offline,9,CUST-140743,,,,accessories_001,accessories,Accessories Model 1,1,14060.57,14060.57,card_pos,False
TXN-0000232,2025-04-11,2025-04-11T18:20:38,online,,CUST-101880,ca7cc033,desktop,direct,home_appliances_004,home_appliances,Home Appliances Model 4,2,26479.21,52958.42,card_online,False
TXN-0000233,2025-11-13,2025-11-13T17:05:43,offline,18,CUST-062541,,,,tablets_027,tablets,Tablets Model 27,2,45949.39,91898.78,cash,False
TXN-0000234,2025-07-11,2025-07-11T17:24:27,online,,CUST-048695,dc5b7614,mobile,direct,wearables_005,wearables,Wearables Model 5,2,29901.01,59802.02,cash,False
TXN-0000235,2025-03-30,2025-03-30T21:28:39,online,,CUST-014054,2eaad0a1,desktop,affiliate,kitchen_006,kitchen,Kitchen Model 6,1,9516.51,9516.51,card_online,False
TXN-0000236,2025-07-16,2025-07-16T14:45:53,offline,57,CUST-021672,,,,kitchen_017,kitchen,Kitchen Model 17,2,34296.89,68593.78,card_pos,False
TXN-0000237,2025-04-23,2025-04-23T20:29:36,online,,CUST-194647,70ac6a4b,desktop,direct,audio_002,audio,Audio Model 2,3,14574.78,43724.34,installment,False
TXN-0000238,2025-05-18,2025-05-18T20:02:48,offline,93,CUST-057290,,,,networking_018,networking,Networking Model 18,2,27192.76,54385.52,installment,False
TXN-0000239,2026-03-01,2026-03-01T13:55:52,online,,CUST-022803,3baafa9a,mobile,affiliate,photo_video_025,photo_video,Photo Video Model 25,1,22595.67,22595.67,card_pos,False
TXN-0000240,2026-02-20,2026-02-20T14:10:39,offline,18,CUST-054249,,,,wearables_019,wearables,Wearables Model 19,3,30590.04,91770.12,card_pos,False
TXN-0000241,2025-09-30,2025-09-30T12:18:36,online,,CUST-070083,bb33a643,tablet,direct,audio_020,audio,Audio Model 20,2,48953.21,97906.42,cash,False
TXN-0000242,2025-03-11,2025-03-11T21:41:08,online,,CUST-183875,d67a8b2d,desktop,google,networking_026,networking,Networking Model 26,1,49624.81,49624.81,card_pos,False
TXN-0000243,2026-01-25,2026-01-25T12:40:26,online,,CUST-098350,f696c181,mobile,organic,storage_022,storage,Storage Model 22,1,28954.79,28954.79,card_pos,False
TXN-0000244,2025-09-21,2025-09-21T15:20:37,offline,1,CUST-192080,,,,wearables_009,wearables,Wearables Model 9,2,22842.84,45685.68,card_pos,False
TXN-0000245,2025-08-23,2025-08-23T14:13:27,offline,28,CUST-084638,,,,photo_video_022,photo_video,Photo Video Model 22,1,39823.76,39823.76,cash,False
TXN-0000246,2025-10-23,2025-10-23T20:03:02,offline,13,CUST-120477,,,,tablets_019,tablets,Tablets Model 19,2,44727.90,89455.80,card_pos,False
TXN-0000247,2025-03-22,2025-03-22T19:58:08,online,,CUST-170393,1c046115,mobile,email,home_appliances_015,home_appliances,Home Appliances Model 15,2,10274.45,20548.90,card_pos,False
TXN-0000248,2025-07-04,2025-07-04T14:40:19,online,,CUST-190314,b9448ac0,desktop,google,audio_003,audio,Audio Model 3,3,8442.15,25326.45,installment,False
TXN-0000249,2025-01-01,2025-01-01T18:28:00,online,,CUST-002114,a48e669a,desktop,facebook,tv_016,tv,Tv Model 16,3,11463.30,34389.90,cash,False
TXN-0000250,2025-03-09,2025-03-09T09:06:20,online,,CUST-096355,c0e0c479,desktop,google,home_appliances_003,home_appliances,Home Appliances Model 3,1,36591.02,36591.02,card_pos,False
TXN-0000251,2025-03-10,2025-03-10T17:41:10,online,,CUST-115370,b1c9193f,mobile,google,photo_video_022,photo_video,Photo Video Model 22,3,28250.90,84752.70,card_pos,False
TXN-0000252,2025-11-12,2025-11-12T10:48:07,offline,76,CUST-092153,,,,photo_video_015,photo_video,Photo Video Model 15,1,44849.33,44849.33,installment,False
TXN-0000253,2025-03-13,2025-03-13T17:46:38,online,,CUST-074691,3f7b857b,desktop,organic,tv_009,tv,Tv Model 9,1,27758.15,27758.15,card_pos,False
TXN-0000254,2025-06-04,2025-06-04T12:41:03,online,,CUST-062742,400d663f,mobile,google,tv_017,tv,Tv Model 17,1,37441.61,37441.61,card_online,False
TXN-0000255,2025-09-28,2025-09-28T21:53:36,marketplace,,CUST-110327,7f43e01a,mobile,,printers_001,printers,Printers Model 1,2,6771.75,13543.50,installment,False
TXN-0000256,2026-01-30,2026-01-30T08:59:03,online,,CUST-104327,a3205092,mobile,organic,laptops_001,laptops,Laptops Model 1,1,13255.83,13255.83,installment,False
TXN-0000257,2025-12-26,2025-12-26T12:05:19,online,,CUST-020716,3cdfac60,mobile,google,accessories_003,accessories,Accessories Model 3,3,30878.14,92634.42,card_pos,False
TXN-0000258,2025-07-20,2025-07-20T09:19:44,offline,56,CUST-062558,,,,climate_021,climate,Climate Model 21,3,34115.57,102346.71,card_pos,False
TXN-0000259,2025-08-11,2025-08-11T19:42:47,online,,CUST-046045,03828a90,mobile,organic,laptops_015,laptops,Laptops Model 15,1,15601.65,15601.65,card_pos,False
TXN-0000260,2025-06-27,2025-06-27T13:08:47,offline,100,CUST-192135,,,,kitchen_017,kitchen,Kitchen Model 17,3,13109.50,39328.50,card_pos,False
TXN-0000261,2025-01-16,2025-01-16T19:36:40,online,,CUST-020204,265d1ce8,mobile,direct,gaming_026,gaming,Gaming Model 26,3,3379.83,10139.49,card_online,False
TXN-0000262,2025-03-27,2025-03-27T18:46:07,online,,CUST-059875,4d6fc929,desktop,google,gaming_006,gaming,Gaming Model 6,1,44733.57,44733.57,card_pos,True
TXN-0000263,2025-01-24,2025-01-24T21:02:35,online,,CUST-187177,44bca96d,desktop,direct,home_appliances_012,home_appliances,Home Appliances Model 12,1,9111.25,9111.25,card_online,False
TXN-0000264,2026-01-04,2026-01-04T16:43:57,offline,7,CUST-135208,,,,gaming_009,gaming,Gaming Model 9,3,18764.85,56294.55,card_pos,False
TXN-0000265,2025-02-05,2025-02-05T16:29:00,offline,48,CUST-147799,,,,printers_015,printers,Printers Model 15,2,16498.59,32997.18,cash,False
TXN-0000266,2025-05-05,2025-05-05T20:12:46,online,,CUST-143278,db33bbf3,desktop,google,home_appliances_012,home_appliances,Home Appliances Model 12,2,49888.80,99777.60,card_online,False
TXN-0000267,2025-04-30,2025-04-30T13:00:48,online,,CUST-172309,836637e0,mobile,organic,kitchen_012,kitchen,Kitchen Model 12,3,43883.49,131650.47,card_online,False
TXN-0000268,2025-05-02,2025-05-02T09:02:58,marketplace,,CUST-060680,2560ae69,desktop,,accessories_016,accessories,Accessories Model 16,1,35639.29,35639.29,installment,False
TXN-0000269,2025-07-10,2025-07-10T18:52:25,online,,CUST-019617,2539a35d,desktop,google,home_appliances_024,home_appliances,Home Appliances Model 24,1,25369.30,25369.30,installment,False
TXN-0000270,2025-05-30,2025-05-30T19:20:20,online,,CUST-118688,67632573,mobile,google,audio_028,audio,Audio Model 28,2,35095.14,70190.28,card_online,False
TXN-0000271,2025-10-27,2025-10-27T14:07:34,online,,CUST-093923,99fd9303,tablet,google,laptops_005,laptops,Laptops Model 5,2,23408.54,46817.08,card_online,False
TXN-0000272,2025-03-03,2025-03-03T19:38:02,offline,28,CUST-085930,,,,laptops_006,laptops,Laptops Model 6,2,41353.06,82706.12,card_pos,False
TXN-0000273,2025-05-08,2025-05-08T21:11:01,online,,CUST-106009,6064efff,desktop,direct,gaming_013,gaming,Gaming Model 13,3,15081.27,45243.81,installment,False
TXN-0000274,2025-02-22,2025-02-22T20:14:08,online,,CUST-051940,11dfcd57,desktop,direct,networking_026,networking,Networking Model 26,1,3270.13,3270.13,installment,False
TXN-0000275,2025-10-26,2025-10-26T09:12:57,marketplace,,CUST-169342,55085e55,mobile,,climate_009,climate,Climate Model 9,1,1284.65,1284.65,card_online,False
TXN-0000276,2026-03-01,2026-03-01T17:27:52,online,,CUST-189906,20c60c75,mobile,google,networking_011,networking,Networking Model 11,2,2720.76,5441.52,installment,False
TXN-0000277,2025-04-20,2025-04-20T08:39:39,online,,CUST-161737,7eac3535,mobile,google,printers_006,printers,Printers Model 6,2,44193.51,88387.02,card_online,False
TXN-0000278,2025-02-01,2025-02-01T20:33:15,online,,CUST-165349,a8efbf9d,tablet,direct,laptops_009,laptops,Laptops Model 9,2,10132.00,20264.00,card_online,False
TXN-0000279,2026-01-01,2026-01-01T17:32:20,online,,CUST-101812,66ae376f,mobile,google,gaming_016,gaming,Gaming Model 16,2,17331.90,34663.80,installment,True
TXN-0000280,2026-02-20,2026-02-20T20:37:14,online,,CUST-041845,578e0012,mobile,organic,networking_009,networking,Networking Model 9,2,26564.73,53129.46,card_online,False
TXN-0000281,2026-01-13,2026-01-13T20:24:22,marketplace,,CUST-045538,1c5d3f7e,mobile,,smartphones_025,smartphones,Smartphones Model 25,1,28868.47,28868.47,installment,False
TXN-0000282,2025-12-24,2025-12-24T17:36:09,online,,CUST-147616,51d3fd7f,tablet,facebook,gaming_030,gaming,Gaming Model 30,3,35086.93,105260.79,card_pos,False
TXN-0000283,2025-10-05,2025-10-05T17:14:01,online,,CUST-138006,d3086175,mobile,google,audio_006,audio,Audio Model 6,1,2996.17,2996.17,installment,False
